subj,phase,trial,stim,stim_type,f1,f2,c,resp,corr,rt,f1_is,e_is
x104,learn,926,L16,learn,0,0.64,1,0,0,0.37424,size,0
x104,learn,927,L18,learn,-0.38636,0.10352,1,0,0,0.505475,size,0
x104,learn,928,L1,learn,-0.38636,-0.10352,1,0,0,0.33785,size,0
x104,learn,929,L25,learn,-1.07384,-0.62,0,1,0,0.372105,size,0
x104,learn,930,L24,learn,-0.62,1.07384,0,0,1,0.305145,size,0
x104,learn,931,L8,learn,1.84,0,0,0,1,0.67496,size,0
x104,learn,932,L20,learn,0.10352,0.38636,1,0,0,0.435795,size,0
x104,learn,933,L13,learn,-0.62,-1.07384,0,1,0,0.373355,size,0
x104,learn,934,L7,learn,-0.10352,0.38636,1,0,0,0.369575,size,0
x104,learn,935,L2,learn,0.452544,0.452544,1,0,0,0.38336,size,0
x104,learn,936,L9,learn,0,-0.64,1,1,1,0.493255,size,0
x104,learn,937,L29,learn,-1.84,0,0,0,1,0.66442,size,0
x104,learn,938,L30,learn,0,-1.84,0,1,0,0.343575,size,0
x104,learn,939,L12,learn,0.452544,-0.452544,1,1,1,0.428745,size,0
x104,learn,940,L1,learn,-0.38636,-0.10352,1,0,0,0.68317,size,0
x104,learn,941,L27,learn,1.301064,-1.301064,0,1,0,0.492935,size,0
x104,learn,942,L15,learn,-1.301064,1.301064,0,0,1,0.285955,size,0
x104,learn,943,L4,learn,-0.452544,0.452544,1,0,0,0.36651,size,0
x104,learn,944,L14,learn,0.38636,0.10352,1,0,0,0.40946,size,0
x104,learn,945,L31,learn,0.38636,-0.10352,1,1,1,0.49617,size,0
x104,learn,946,L32,learn,0.10352,-0.38636,1,1,1,0.26698,size,0
x104,learn,947,L19,learn,-0.10352,-0.38636,1,1,1,0.39794,size,0
x104,learn,948,L26,learn,-1.07384,0.62,0,0,1,0.31838,size,0
x104,learn,949,L10,learn,0,1.84,0,0,1,0.361175,size,0
x104,learn,950,L18,learn,-0.38636,0.10352,1,1,1,0.35559,size,0
x104,learn,951,L21,learn,-1.301064,-1.301064,0,1,0,0.48724,size,0
x104,learn,952,L5,learn,1.07384,0.62,0,0,1,0.287045,size,0
x104,learn,953,L28,learn,-0.64,0,1,0,0,0.52529,size,0
x104,learn,954,L6,learn,0.62,-1.07384,0,1,0,0.293025,size,0
x104,learn,955,L16,learn,0,0.64,1,0,0,0.21664,size,0
x104,learn,956,L3,learn,0.62,1.07384,0,0,1,0.42184,size,0
x104,learn,957,L11,learn,0.64,0,1,0,0,0.55336,size,0
x104,learn,958,L23,learn,1.301064,1.301064,0,0,1,0.351435,size,0
x104,learn,959,L22,learn,1.07384,-0.62,0,1,0,0.31648,size,0
x104,learn,960,L17,learn,-0.452544,-0.452544,1,0,0,0.239,size,0
x104,learn,961,L10,learn,0,1.84,0,1,0,0.20549,size,0
x104,learn,962,L15,learn,-1.301064,1.301064,0,0,1,0.460375,size,0
x104,learn,963,L20,learn,0.10352,0.38636,1,0,0,0.361145,size,0
x104,learn,964,L1,learn,-0.38636,-0.10352,1,0,0,0.735375,size,0
x104,learn,965,L18,learn,-0.38636,0.10352,1,0,0,0.43576,size,0
x104,learn,966,L6,learn,0.62,-1.07384,0,1,0,0.35529,size,0
x104,learn,967,L25,learn,-1.07384,-0.62,0,1,0,0.361715,size,0
x104,learn,968,L22,learn,1.07384,-0.62,0,1,0,0.38544,size,0
x104,learn,969,L21,learn,-1.301064,-1.301064,0,1,0,0.336025,size,0
x104,learn,970,L14,learn,0.38636,0.10352,1,0,0,0.433025,size,0
x104,learn,971,L16,learn,0,0.64,1,0,0,0.68694,size,0
x104,learn,972,L29,learn,-1.84,0,0,0,1,0.6222,size,0
x104,learn,973,L9,learn,0,-0.64,1,1,1,0.320445,size,0
x104,learn,974,L26,learn,-1.07384,0.62,0,0,1,0.28667,size,0
x104,learn,975,L19,learn,-0.10352,-0.38636,1,1,1,0.298145,size,0
x104,learn,976,L4,learn,-0.452544,0.452544,1,0,0,0.2839,size,0
x104,learn,977,L17,learn,-0.452544,-0.452544,1,1,1,0.404655,size,0
x104,learn,978,L11,learn,0.64,0,1,0,0,0.263425,size,0
x104,learn,979,L32,learn,0.10352,-0.38636,1,1,1,0.347925,size,0
x104,learn,980,L30,learn,0,-1.84,0,0,1,0.281065,size,0
x104,learn,981,L12,learn,0.452544,-0.452544,1,1,1,0.410975,size,0
x104,learn,982,L5,learn,1.07384,0.62,0,0,1,0.311375,size,0
x104,learn,983,L23,learn,1.301064,1.301064,0,0,1,0.47749,size,0
x104,learn,984,L3,learn,0.62,1.07384,0,0,1,0.38829,size,0
x104,learn,985,L28,learn,-0.64,0,1,0,0,0.3288,size,0
x104,learn,986,L13,learn,-0.62,-1.07384,0,0,1,0.344025,size,0
x104,learn,987,L2,learn,0.452544,0.452544,1,0,0,0.392765,size,0
x104,learn,988,L7,learn,-0.10352,0.38636,1,0,0,0.48434,size,0
x104,learn,989,L27,learn,1.301064,-1.301064,0,1,0,0.419695,size,0
x104,learn,990,L24,learn,-0.62,1.07384,0,0,1,0.314165,size,0
x104,learn,991,L8,learn,1.84,0,0,0,1,0.5251,size,0
x104,learn,992,L31,learn,0.38636,-0.10352,1,1,1,0.30951,size,0
x104,learn,993,L5,learn,1.07384,0.62,0,0,1,0.25513,size,0
x104,learn,994,L28,learn,-0.64,0,1,1,1,0.35815,size,0
x104,learn,995,L8,learn,1.84,0,0,0,1,0.62729,size,0
x104,learn,996,L11,learn,0.64,0,1,1,1,0.89475,size,0
x104,learn,997,L27,learn,1.301064,-1.301064,0,1,0,0.54647,size,0
x104,learn,998,L15,learn,-1.301064,1.301064,0,0,1,0.3174,size,0
x104,learn,999,L20,learn,0.10352,0.38636,1,0,0,0.377015,size,0
x104,learn,1000,L31,learn,0.38636,-0.10352,1,1,1,0.54591,size,0
x104,learn,1001,L4,learn,-0.452544,0.452544,1,0,0,0.41598,size,0
x104,learn,1002,L32,learn,0.10352,-0.38636,1,1,1,0.351225,size,0
x104,learn,1003,L30,learn,0,-1.84,0,1,0,0.47074,size,0
x104,learn,1004,L10,learn,0,1.84,0,1,0,0.268085,size,0
x104,learn,1005,L21,learn,-1.301064,-1.301064,0,1,0,2.771535,size,0
x104,learn,1006,L13,learn,-0.62,-1.07384,0,1,0,0.42185,size,0
x104,learn,1007,L6,learn,0.62,-1.07384,0,1,0,0.55195,size,0
x104,learn,1008,L18,learn,-0.38636,0.10352,1,0,0,0.394085,size,0
x104,learn,1009,L1,learn,-0.38636,-0.10352,1,1,1,0.40789,size,0
x104,learn,1010,L23,learn,1.301064,1.301064,0,0,1,1.293695,size,0
x104,learn,1011,L3,learn,0.62,1.07384,0,1,0,0.30991,size,0
x104,learn,1012,L16,learn,0,0.64,1,0,0,0.35851,size,0
x104,learn,1013,L9,learn,0,-0.64,1,1,1,0.3372,size,0
x104,learn,1014,L29,learn,-1.84,0,0,0,1,0.573455,size,0
x104,learn,1015,L7,learn,-0.10352,0.38636,1,1,1,0.679075,size,0
x104,learn,1016,L22,learn,1.07384,-0.62,0,1,0,0.44927,size,0
x104,learn,1017,L2,learn,0.452544,0.452544,1,0,0,0.341745,size,0
x104,learn,1018,L17,learn,-0.452544,-0.452544,1,1,1,0.27847,size,0
x104,learn,1019,L19,learn,-0.10352,-0.38636,1,1,1,0.305895,size,0
x104,learn,1020,L12,learn,0.452544,-0.452544,1,1,1,0.34667,size,0
x104,learn,1021,L26,learn,-1.07384,0.62,0,0,1,0.28207,size,0
x104,learn,1022,L14,learn,0.38636,0.10352,1,0,0,0.40305,size,0
x104,learn,1023,L25,learn,-1.07384,-0.62,0,1,0,0.337885,size,0
x104,learn,1024,L24,learn,-0.62,1.07384,0,1,0,0.238095,size,0
x104,learn,1025,L1,learn,-0.38636,-0.10352,1,1,1,0.47442,size,0
x104,learn,1026,L10,learn,0,1.84,0,0,1,0.357105,size,0
x104,learn,1027,L19,learn,-0.10352,-0.38636,1,1,1,0.342415,size,0
x104,learn,1028,L14,learn,0.38636,0.10352,1,0,0,0.65903,size,0
x104,learn,1029,L17,learn,-0.452544,-0.452544,1,1,1,0.313065,size,0
x104,learn,1030,L16,learn,0,0.64,1,0,0,0.41392,size,0
x104,learn,1031,L26,learn,-1.07384,0.62,0,0,1,0.547815,size,0
x104,learn,1032,L9,learn,0,-0.64,1,1,1,0.36113,size,0
x104,learn,1033,L7,learn,-0.10352,0.38636,1,0,0,0.384135,size,0
x104,learn,1034,L8,learn,1.84,0,0,0,1,0.8023,size,0
x104,learn,1035,L24,learn,-0.62,1.07384,0,0,1,0.4245,size,0
x104,learn,1036,L15,learn,-1.301064,1.301064,0,0,1,0.352185,size,0
x104,learn,1037,L5,learn,1.07384,0.62,0,0,1,0.791615,size,0
x104,learn,1038,L3,learn,0.62,1.07384,0,0,1,0.32044,size,0
x104,learn,1039,L30,learn,0,-1.84,0,1,0,0.37488,size,0
x104,learn,1040,L20,learn,0.10352,0.38636,1,0,0,0.36341,size,0
x104,learn,1041,L29,learn,-1.84,0,0,0,1,0.584975,size,0
x104,learn,1042,L4,learn,-0.452544,0.452544,1,0,0,0.350055,size,0
x104,learn,1043,L18,learn,-0.38636,0.10352,1,0,0,0.31456,size,0
x104,learn,1044,L27,learn,1.301064,-1.301064,0,1,0,0.311685,size,0
x104,learn,1045,L25,learn,-1.07384,-0.62,0,1,0,0.332315,size,0
x104,learn,1046,L13,learn,-0.62,-1.07384,0,1,0,0.31,size,0
x104,learn,1047,L22,learn,1.07384,-0.62,0,1,0,0.25259,size,0
x104,learn,1048,L12,learn,0.452544,-0.452544,1,1,1,0.28667,size,0
x104,learn,1049,L6,learn,0.62,-1.07384,0,0,1,0.464665,size,0
x104,learn,1050,L2,learn,0.452544,0.452544,1,0,0,0.37883,size,0
x104,learn,1051,L31,learn,0.38636,-0.10352,1,1,1,0.53337,size,0
x104,learn,1052,L23,learn,1.301064,1.301064,0,0,1,0.26506,size,0
x104,learn,1053,L11,learn,0.64,0,1,1,1,0.044325,size,0
x104,learn,1054,L21,learn,-1.301064,-1.301064,0,1,0,0.06576,size,0
x104,learn,1055,L32,learn,0.10352,-0.38636,1,0,0,0.008545,size,0
x104,learn,1056,L28,learn,-0.64,0,1,1,1,0.122605,size,0
x104,learn,1057,L31,learn,0.38636,-0.10352,1,1,1,0.027085,size,0
x104,learn,1058,L13,learn,-0.62,-1.07384,0,0,1,0.12369,size,0
x104,learn,1059,L19,learn,-0.10352,-0.38636,1,0,0,0.02787,size,0
x104,learn,1060,L27,learn,1.301064,-1.301064,0,1,0,0.032385,size,0
x104,learn,1061,L20,learn,0.10352,0.38636,1,1,1,0.64656,size,0
x104,learn,1062,L18,learn,-0.38636,0.10352,1,1,1,0.454395,size,0
x104,learn,1063,L9,learn,0,-0.64,1,0,0,0.25728,size,0
x104,learn,1064,L1,learn,-0.38636,-0.10352,1,0,0,0.396825,size,0
x104,learn,1065,L6,learn,0.62,-1.07384,0,1,0,0.296025,size,0
x104,learn,1066,L5,learn,1.07384,0.62,0,0,1,0.234675,size,0
x104,learn,1067,L7,learn,-0.10352,0.38636,1,0,0,0.00104,size,0
x104,learn,1068,L2,learn,0.452544,0.452544,1,1,1,0.592315,size,0
x104,learn,1069,L8,learn,1.84,0,0,1,0,0.346045,size,0
x104,learn,1070,L12,learn,0.452544,-0.452544,1,0,0,0.22738,size,0
x104,learn,1071,L14,learn,0.38636,0.10352,1,1,1,0.12437,size,0
x104,learn,1072,L17,learn,-0.452544,-0.452544,1,1,1,0.23249,size,0
x104,learn,1073,L32,learn,0.10352,-0.38636,1,0,0,0.034885,size,0
x104,learn,1074,L11,learn,0.64,0,1,0,0,0.021455,size,0
x104,learn,1075,L30,learn,0,-1.84,0,1,0,0.000195,size,0
x104,learn,1076,L10,learn,0,1.84,0,0,1,0.00108,size,0
x104,learn,1077,L3,learn,0.62,1.07384,0,0,1,0.200685,size,0
x104,learn,1078,L28,learn,-0.64,0,1,0,0,0.4361,size,0
x104,learn,1079,L4,learn,-0.452544,0.452544,1,0,0,0.20207,size,0
x104,learn,1080,L25,learn,-1.07384,-0.62,0,0,1,0.20299,size,0
x104,learn,1081,L15,learn,-1.301064,1.301064,0,0,1,0.05162,size,0
x104,learn,1082,L29,learn,-1.84,0,0,0,1,0.21433,size,0
x104,learn,1083,L24,learn,-0.62,1.07384,0,0,1,0.17618,size,0
x104,learn,1084,L23,learn,1.301064,1.301064,0,0,1,0.015915,size,0
x104,learn,1085,L26,learn,-1.07384,0.62,0,1,0,0.152465,size,0
x104,learn,1086,L22,learn,1.07384,-0.62,0,1,0,0.20584,size,0
x104,learn,1087,L16,learn,0,0.64,1,1,1,0.130715,size,0
x104,learn,1088,L21,learn,-1.301064,-1.301064,0,0,1,0.049145,size,0
x104,learn,1089,L17,learn,-0.452544,-0.452544,1,0,0,0.21279,size,0
x104,learn,1090,L18,learn,-0.38636,0.10352,1,1,1,0.117735,size,0
x104,learn,1091,L5,learn,1.07384,0.62,0,0,1,2.779665,size,0
x104,learn,1092,L13,learn,-0.62,-1.07384,0,1,0,0.843165,size,0
x104,learn,1093,L30,learn,0,-1.84,0,1,0,0.23167,size,0
x104,learn,1094,L32,learn,0.10352,-0.38636,1,1,1,0.39868,size,0
x104,learn,1095,L3,learn,0.62,1.07384,0,1,0,0.14423,size,0
x104,learn,1096,L14,learn,0.38636,0.10352,1,0,0,0.263425,size,0
x104,learn,1097,L16,learn,0,0.64,1,0,0,0.196795,size,0
x104,learn,1098,L15,learn,-1.301064,1.301064,0,1,0,0.219465,size,0
x104,learn,1099,L25,learn,-1.07384,-0.62,0,0,1,0.115925,size,0
x104,learn,1100,L2,learn,0.452544,0.452544,1,0,0,0.221565,size,0
x104,learn,1101,L19,learn,-0.10352,-0.38636,1,1,1,0.39578,size,0
x104,learn,1102,L28,learn,-0.64,0,1,1,1,0.57364,size,0
x104,learn,1103,L9,learn,0,-0.64,1,0,0,0.7665,size,0
x104,learn,1104,L8,learn,1.84,0,0,0,1,1.19446,size,0
x104,learn,1105,L4,learn,-0.452544,0.452544,1,1,1,0.938275,size,0
x104,learn,1106,L6,learn,0.62,-1.07384,0,1,0,0.51677,size,0
x104,learn,1107,L24,learn,-0.62,1.07384,0,0,1,0.48019,size,0
x104,learn,1108,L29,learn,-1.84,0,0,0,1,0.840515,size,0
x104,learn,1109,L1,learn,-0.38636,-0.10352,1,1,1,0.111565,size,0
x104,learn,1110,L7,learn,-0.10352,0.38636,1,1,1,1.007125,size,0
x104,learn,1111,L26,learn,-1.07384,0.62,0,0,1,0.414115,size,0
x104,learn,1112,L22,learn,1.07384,-0.62,0,1,0,0.33573,size,0
x104,learn,1113,L12,learn,0.452544,-0.452544,1,1,1,0.53973,size,0
x104,learn,1114,L10,learn,0,1.84,0,1,0,0.000195,size,0
x104,learn,1115,L11,learn,0.64,0,1,0,0,0.104605,size,0
x104,learn,1116,L21,learn,-1.301064,-1.301064,0,1,0,0.097205,size,0
x104,learn,1117,L31,learn,0.38636,-0.10352,1,1,1,0.059685,size,0
x104,learn,1118,L27,learn,1.301064,-1.301064,0,0,1,0.068465,size,0
x104,learn,1119,L23,learn,1.301064,1.301064,0,1,0,0.172245,size,0
x104,learn,1120,L20,learn,0.10352,0.38636,1,1,1,0.06086,size,0
x104,learn,1121,L19,learn,-0.10352,-0.38636,1,0,0,0.074605,size,0
x104,learn,1122,L30,learn,0,-1.84,0,1,0,0.400435,size,0
x104,learn,1123,L24,learn,-0.62,1.07384,0,0,1,1.77192,size,0
x104,learn,1124,L7,learn,-0.10352,0.38636,1,1,1,0.131515,size,0
x104,learn,1125,L6,learn,0.62,-1.07384,0,1,0,0.37282,size,0
x104,learn,1126,L13,learn,-0.62,-1.07384,0,0,1,0.0281,size,0
x104,learn,1127,L1,learn,-0.38636,-0.10352,1,1,1,0.040555,size,0
x104,learn,1128,L17,learn,-0.452544,-0.452544,1,1,1,0.013935,size,0
x104,learn,1129,L14,learn,0.38636,0.10352,1,0,0,0.256935,size,0
x104,learn,1130,L2,learn,0.452544,0.452544,1,0,0,0.190875,size,0
x104,learn,1131,L11,learn,0.64,0,1,0,0,0.3427,size,0
x104,learn,1132,L29,learn,-1.84,0,0,0,1,0.10419,size,0
x104,learn,1133,L28,learn,-0.64,0,1,0,0,0.07388,size,0
x104,learn,1134,L23,learn,1.301064,1.301064,0,0,1,0.11808,size,0
x104,learn,1135,L31,learn,0.38636,-0.10352,1,1,1,0.219005,size,0
x104,learn,1136,L18,learn,-0.38636,0.10352,1,1,1,0.00717,size,0
x104,learn,1137,L3,learn,0.62,1.07384,0,1,0,0.30436,size,0
x104,learn,1138,L9,learn,0,-0.64,1,1,1,0.083385,size,0
x104,learn,1139,L5,learn,1.07384,0.62,0,0,1,0.171005,size,0
x104,learn,1140,L10,learn,0,1.84,0,1,0,0.067615,size,0
x104,learn,1141,L16,learn,0,0.64,1,0,0,0.25243,size,0
x104,learn,1142,L4,learn,-0.452544,0.452544,1,1,1,0.243065,size,0
x104,learn,1143,L15,learn,-1.301064,1.301064,0,1,0,0.044955,size,0
x104,learn,1144,L27,learn,1.301064,-1.301064,0,1,0,0.14758,size,0
x104,learn,1145,L22,learn,1.07384,-0.62,0,0,1,0.138115,size,0
x104,learn,1146,L26,learn,-1.07384,0.62,0,0,1,0.074375,size,0
x104,learn,1147,L12,learn,0.452544,-0.452544,1,0,0,0.487315,size,0
x104,learn,1148,L32,learn,0.10352,-0.38636,1,1,1,0.75696,size,0
x104,learn,1149,L8,learn,1.84,0,0,1,0,0.401875,size,0
x104,learn,1150,L21,learn,-1.301064,-1.301064,0,1,0,1.931755,size,0
x104,learn,1151,L25,learn,-1.07384,-0.62,0,0,1,0.518275,size,0
x104,learn,1152,L20,learn,0.10352,0.38636,1,1,1,0.160655,size,0
x104,learn,1153,L8,learn,1.84,0,0,1,0,0.21626,size,0
x104,learn,1154,L4,learn,-0.452544,0.452544,1,1,1,0.76392,size,0
x104,learn,1155,L24,learn,-0.62,1.07384,0,1,0,0.13191,size,0
x104,learn,1156,L15,learn,-1.301064,1.301064,0,0,1,0.80315,size,0
x104,learn,1157,L9,learn,0,-0.64,1,0,0,0.402825,size,0
x104,learn,1158,L3,learn,0.62,1.07384,0,1,0,0.593405,size,0
x104,learn,1159,L22,learn,1.07384,-0.62,0,0,1,0.291765,size,0
x104,learn,1160,L5,learn,1.07384,0.62,0,0,1,0.368045,size,0
x104,learn,1161,L14,learn,0.38636,0.10352,1,1,1,0.111665,size,0
x104,learn,1162,L11,learn,0.64,0,1,0,0,0.11881,size,0
x104,learn,1163,L32,learn,0.10352,-0.38636,1,0,0,0.00182,size,0
x104,learn,1164,L18,learn,-0.38636,0.10352,1,0,0,0.139425,size,0
x104,learn,1165,L2,learn,0.452544,0.452544,1,1,1,0.184565,size,0
x104,learn,1166,L26,learn,-1.07384,0.62,0,1,0,0.597205,size,0
x104,learn,1167,L17,learn,-0.452544,-0.452544,1,1,1,0.687595,size,0
x104,learn,1168,L12,learn,0.452544,-0.452544,1,1,1,0.01721,size,0
x104,learn,1169,L21,learn,-1.301064,-1.301064,0,1,0,0.36113,size,0
x104,learn,1170,L1,learn,-0.38636,-0.10352,1,1,1,0.2238,size,0
x104,learn,1171,L13,learn,-0.62,-1.07384,0,1,0,0.355945,size,0
x104,learn,1172,L6,learn,0.62,-1.07384,0,1,0,0.287155,size,0
x104,learn,1173,L20,learn,0.10352,0.38636,1,0,0,0.27776,size,0
x104,learn,1174,L31,learn,0.38636,-0.10352,1,0,0,0.167515,size,0
x104,learn,1175,L19,learn,-0.10352,-0.38636,1,0,0,0.139095,size,0
x104,learn,1176,L10,learn,0,1.84,0,1,0,0.07327,size,0
x104,learn,1177,L27,learn,1.301064,-1.301064,0,1,0,0.22713,size,0
x104,learn,1178,L16,learn,0,0.64,1,1,1,0.159275,size,0
x104,learn,1179,L28,learn,-0.64,0,1,1,1,0.25481,size,0
x104,learn,1180,L25,learn,-1.07384,-0.62,0,1,0,0.435425,size,0
x104,learn,1181,L7,learn,-0.10352,0.38636,1,0,0,0.014265,size,0
x104,learn,1182,L30,learn,0,-1.84,0,1,0,0.369295,size,0
x104,learn,1183,L23,learn,1.301064,1.301064,0,1,0,0.127645,size,0
x104,learn,1184,L29,learn,-1.84,0,0,1,0,0.111105,size,0
x104,learn,1185,L8,learn,1.84,0,0,0,1,0.111205,size,0
x104,learn,1186,L9,learn,0,-0.64,1,1,1,0.015285,size,0
x104,learn,1187,L24,learn,-0.62,1.07384,0,1,0,0.173615,size,0
x104,learn,1188,L29,learn,-1.84,0,0,1,0,0.09027,size,0
x104,learn,1189,L25,learn,-1.07384,-0.62,0,1,0,0.01728,size,0
x104,learn,1190,L19,learn,-0.10352,-0.38636,1,1,1,0.16367,size,0
x104,learn,1191,L12,learn,0.452544,-0.452544,1,1,1,0.11326,size,0
x104,learn,1192,L3,learn,0.62,1.07384,0,1,0,0.107425,size,0
x104,learn,1193,L14,learn,0.38636,0.10352,1,1,1,0.062535,size,0
x104,learn,1194,L11,learn,0.64,0,1,1,1,0.14591,size,0
x104,learn,1195,L32,learn,0.10352,-0.38636,1,1,1,0.000175,size,0
x104,learn,1196,L28,learn,-0.64,0,1,1,1,0.188015,size,0
x104,learn,1197,L21,learn,-1.301064,-1.301064,0,0,1,0.42785,size,0
x104,learn,1198,L23,learn,1.301064,1.301064,0,0,1,0.04057,size,0
x104,learn,1199,L16,learn,0,0.64,1,0,0,0.097245,size,0
x104,learn,1200,L5,learn,1.07384,0.62,0,0,1,0.15972,size,0
x104,learn,1201,L26,learn,-1.07384,0.62,0,0,1,0.42709,size,0
x104,learn,1202,L4,learn,-0.452544,0.452544,1,0,0,0.15317,size,0
x104,learn,1203,L13,learn,-0.62,-1.07384,0,1,0,0.186235,size,0
x104,learn,1204,L17,learn,-0.452544,-0.452544,1,1,1,0.094035,size,0
x104,learn,1205,L30,learn,0,-1.84,0,0,1,0.125035,size,0
x104,learn,1206,L2,learn,0.452544,0.452544,1,1,1,0.055565,size,0
x104,learn,1207,L6,learn,0.62,-1.07384,0,0,1,0.104265,size,0
x104,learn,1208,L15,learn,-1.301064,1.301064,0,0,1,0.076405,size,0
x104,learn,1209,L27,learn,1.301064,-1.301064,0,0,1,0.10468,size,0
x104,learn,1210,L7,learn,-0.10352,0.38636,1,1,1,0.06967,size,0
x104,learn,1211,L20,learn,0.10352,0.38636,1,1,1,0.09726,size,0
x104,learn,1212,L1,learn,-0.38636,-0.10352,1,0,0,0.07643,size,0
x104,learn,1213,L10,learn,0,1.84,0,1,0,0.111125,size,0
x104,learn,1214,L18,learn,-0.38636,0.10352,1,1,1,0.072025,size,0
x104,learn,1215,L31,learn,0.38636,-0.10352,1,0,0,0.04796,size,0
x104,learn,1216,L22,learn,1.07384,-0.62,0,1,0,0.090285,size,0
x104,learn,1217,L31,learn,0.38636,-0.10352,1,1,1,0.07858,size,0
x104,learn,1218,L5,learn,1.07384,0.62,0,0,1,0.3334,size,0
x104,learn,1219,L30,learn,0,-1.84,0,1,0,0.034755,size,0
x104,learn,1220,L14,learn,0.38636,0.10352,1,1,1,0.02832,size,0
x104,learn,1221,L23,learn,1.301064,1.301064,0,0,1,0.07002,size,0
x104,learn,1222,L6,learn,0.62,-1.07384,0,1,0,0.07343,size,0
x104,learn,1223,L32,learn,0.10352,-0.38636,1,1,1,0.110335,size,0
x104,learn,1224,L22,learn,1.07384,-0.62,0,1,0,0.104925,size,0
x104,learn,1225,L7,learn,-0.10352,0.38636,1,1,1,0.145895,size,0
x104,learn,1226,L3,learn,0.62,1.07384,0,1,0,0.145825,size,0
x104,learn,1227,L10,learn,0,1.84,0,1,0,0.24311,size,0
x104,learn,1228,L27,learn,1.301064,-1.301064,0,0,1,0.338675,size,0
x104,learn,1229,L20,learn,0.10352,0.38636,1,0,0,0.199565,size,0
x104,learn,1230,L1,learn,-0.38636,-0.10352,1,1,1,0.243065,size,0
x104,learn,1231,L28,learn,-0.64,0,1,1,1,0.17362,size,0
x104,learn,1232,L9,learn,0,-0.64,1,0,0,0.25954,size,0
x104,learn,1233,L2,learn,0.452544,0.452544,1,1,1,0.20481,size,0
x104,learn,1234,L18,learn,-0.38636,0.10352,1,0,0,0.446765,size,0
x104,learn,1235,L26,learn,-1.07384,0.62,0,0,1,0.158685,size,0
x104,learn,1236,L21,learn,-1.301064,-1.301064,0,0,1,0.134195,size,0
x104,learn,1237,L16,learn,0,0.64,1,0,0,0.05554,size,0
x104,learn,1238,L17,learn,-0.452544,-0.452544,1,0,0,0.18126,size,0
x104,learn,1239,L29,learn,-1.84,0,0,1,0,0.229205,size,0
x104,learn,1240,L11,learn,0.64,0,1,1,1,0.3872,size,0
x104,learn,1241,L4,learn,-0.452544,0.452544,1,1,1,0.089615,size,0
x104,learn,1242,L12,learn,0.452544,-0.452544,1,1,1,0.427535,size,0
x104,learn,1243,L19,learn,-0.10352,-0.38636,1,0,0,0.372305,size,0
x104,learn,1244,L8,learn,1.84,0,0,0,1,0.35416,size,0
x104,learn,1245,L15,learn,-1.301064,1.301064,0,0,1,0.54866,size,0
x104,learn,1246,L24,learn,-0.62,1.07384,0,1,0,0.430715,size,0
x104,learn,1247,L13,learn,-0.62,-1.07384,0,1,0,0.444485,size,0
x104,learn,1248,L25,learn,-1.07384,-0.62,0,1,0,0.38212,size,0
x104,learn,1249,L24,learn,-0.62,1.07384,0,0,1,0.521375,size,0
x104,learn,1250,L2,learn,0.452544,0.452544,1,0,0,0.347485,size,0
x104,learn,1251,L30,learn,0,-1.84,0,0,1,0.95831,size,0
x104,learn,1252,L7,learn,-0.10352,0.38636,1,1,1,0.19455,size,0
x104,learn,1253,L3,learn,0.62,1.07384,0,0,1,0.14642,size,0
x104,learn,1254,L31,learn,0.38636,-0.10352,1,0,0,0.02547,size,0
x104,learn,1255,L17,learn,-0.452544,-0.452544,1,0,0,0.59028,size,0
x104,learn,1256,L11,learn,0.64,0,1,0,0,0.54912,size,0
x104,learn,1257,L20,learn,0.10352,0.38636,1,0,0,0.090745,size,0
x104,learn,1258,L29,learn,-1.84,0,0,1,0,0.20139,size,0
x104,learn,1259,L21,learn,-1.301064,-1.301064,0,0,1,0.520885,size,0
x104,learn,1260,L10,learn,0,1.84,0,0,1,0.258035,size,0
x104,learn,1261,L4,learn,-0.452544,0.452544,1,0,0,0.18062,size,0
x104,learn,1262,L27,learn,1.301064,-1.301064,0,1,0,0.575225,size,0
x104,learn,1263,L13,learn,-0.62,-1.07384,0,0,1,0.1701,size,0
x104,learn,1264,L5,learn,1.07384,0.62,0,0,1,0.361155,size,0
x104,learn,1265,L12,learn,0.452544,-0.452544,1,0,0,0.349945,size,0
x104,learn,1266,L16,learn,0,0.64,1,1,1,0.27305,size,0
x104,learn,1267,L8,learn,1.84,0,0,1,0,0.222595,size,0
x104,learn,1268,L18,learn,-0.38636,0.10352,1,1,1,0.096565,size,0
x104,learn,1269,L23,learn,1.301064,1.301064,0,1,0,0.145885,size,0
x104,learn,1270,L22,learn,1.07384,-0.62,0,1,0,0.65336,size,0
x104,learn,1271,L15,learn,-1.301064,1.301064,0,1,0,2.822775,size,0
x104,learn,1272,L6,learn,0.62,-1.07384,0,0,1,0.054675,size,0
x104,learn,1273,L25,learn,-1.07384,-0.62,0,0,1,0.02833,size,0
x104,learn,1274,L14,learn,0.38636,0.10352,1,0,0,0.19451,size,0
x104,learn,1275,L26,learn,-1.07384,0.62,0,0,1,0.259965,size,0
x104,learn,1276,L28,learn,-0.64,0,1,0,0,0.21216,size,0
x104,learn,1277,L1,learn,-0.38636,-0.10352,1,0,0,0.132045,size,0
x104,learn,1278,L9,learn,0,-0.64,1,0,0,0.04043,size,0
x104,learn,1279,L19,learn,-0.10352,-0.38636,1,0,0,0.000175,size,0
